segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
37,1,C,NHB,0.626409493000,0.001070893000,0.001709573389240,-0.001709573389240,-0.001113434144134,NHB,-0.002,-0.001,0.113434144134260,0.886565855865740
38,1,C,NHB,0.626409493000,0.000030645000,0.000048921672392,-0.000048921672392,0.000775626393884,NHB,0.000,0.001,0.224373606116146,0.775626393883854
39,1,C,NHB,0.626409493000,0.001140834000,0.001821227188841,-0.001821227188841,-0.001717050169316,NHB,-0.002,-0.001,0.717050169316301,0.282949830683699
40,1,C,NHB,0.626409493000,0.000831570000,0.001327518195833,-0.001327518195833,-0.000642755514949,NHB,-0.001,0.000,0.642755514948616,0.357244485051384
41,1,C,NHB,0.626409493000,-0.000089587000,-0.000143016670407,0.000143016670407,0.002460168287717,NHB,0.002,0.003,0.539831712282555,0.460168287717445
42,1,C,NHB,0.626409493000,0.000647676000,0.001033949847883,-0.001033949847883,-0.001619842704163,NHB,-0.002,-0.001,0.619842704162626,0.380157295837374
43,1,C,NHB,0.626409493000,0.000809044000,0.001291557693555,-0.001291557693555,-0.001110339853927,NHB,-0.002,-0.001,0.110339853926924,0.889660146073076
44,1,C,NHB,0.604526425000,0.001065824000,0.001763072639877,-0.001763072639877,-0.001660455638561,NHB,-0.002,-0.001,0.660455638560860,0.339544361439140
45,1,C,NHB,0.604526425000,0.000228344000,0.000377723769478,-0.000377723769478,0.000370054787606,NHB,0.000,0.001,0.629945212394365,0.370054787605635
46,1,C,NHB,0.604526425000,0.000357575000,0.000591496062393,-0.000591496062393,-0.002041666707730,NHB,-0.003,-0.002,0.041666707730315,0.958333292269685
47,1,C,NHB,0.604526425000,0.000041215000,0.000068177334018,-0.000068177334018,-0.000856501371237,NHB,-0.001,0.000,0.856501371236530,0.143498628763470
48,1,C,NHB,0.604526425000,0.001092152000,0.001806624085953,-0.001806624085953,-0.001395071055754,NHB,-0.002,-0.001,0.395071055754469,0.604928944245531
49,1,C,NHB,0.604526425000,-0.000696564000,-0.001152247397622,0.001152247397622,0.001891553387575,NHB,0.001,0.002,0.108446612425053,0.891553387574947
50,1,C,NHB,0.604526425000,0.000265585000,0.000439327362737,-0.000439327362737,-0.001912677427578,NHB,-0.002,-0.001,0.912677427578352,0.087322572421648
51,1,C,NHB,0.604526425000,0.000595032000,0.000984294441719,-0.000984294441719,-0.000653129020393,NHB,-0.001,0.000,0.653129020392910,0.346870979607090
52,1,C,NHB,0.604526425000,0.001103593000,0.001825549644087,-0.001825549644087,-0.001388156746615,NHB,-0.002,-0.001,0.388156746614900,0.611843253385100
53,1,C,NHB,0.604526425000,-0.001267733000,-0.002097067965226,0.002097067965226,0.002490538725233,NHB,0.002,0.003,0.509461274767285,0.490538725232715
54,1,C,NHB,0.604526425000,0.001206876000,0.001996399082141,-0.001996399082141,-0.001732272666158,NHB,-0.002,-0.001,0.732272666157537,0.267727333842463
55,1,C,NHB,0.604526425000,0.000752257000,0.001244374056932,-0.001244374056932,-0.001358069947511,NHB,-0.002,-0.001,0.358069947510562,0.641930052489438
56,1,C,NHB,0.604526425000,0.001028795000,0.001701819734348,-0.001701819734348,-0.001668082932349,NHB,-0.002,-0.001,0.668082932349046,0.331917067650954
57,1,C,NHB,0.604526425000,0.001147940000,0.001898907893067,-0.001898907893067,-0.001672429345903,NHB,-0.002,-0.001,0.672429345902664,0.327570654097336
58,1,C,NHB,0.604526425000,0.001215658000,0.002010926155958,-0.002010926155958,-0.001881333218790,NHB,-0.002,-0.001,0.881333218789630,0.118666781210370
59,1,C,NHB,0.604526425000,0.001086723000,0.001797643502515,-0.001797643502515,-0.001668819373534,NHB,-0.002,-0.001,0.668819373533923,0.331180626466077
60,1,C,NHB,0.604526425000,0.001060450000,0.001754183036746,-0.001754183036746,-0.001852442486922,NHB,-0.002,-0.001,0.852442486922382,0.147557513077618
61,1,C,NHB,0.610796623000,0.000974029000,0.001594686288893,-0.001594686288893,-0.001560743100575,NHB,-0.002,-0.001,0.560743100575048,0.439256899424952
62,1,C,NHB,0.610796623000,0.001155570000,0.001891906334263,-0.001891906334263,-0.001681318350973,NHB,-0.002,-0.001,0.681318350972551,0.318681649027449
63,1,C,NHB,0.610796623000,0.000946132000,0.001549013148359,-0.001549013148359,-0.001584489780843,NHB,-0.002,-0.001,0.584489780843121,0.415510219156879
64,1,C,NHB,0.610796623000,0.001378834000,0.002257435532678,-0.002257435532678,-0.001812778327365,NHB,-0.002,-0.001,0.812778327365454,0.187221672634546
65,1,C,NHB,0.610796623000,0.000604559000,0.000989787725136,-0.000989787725136,-0.002038671378917,NHB,-0.003,-0.002,0.038671378916783,0.961328621083217
66,1,C,NHB,0.610796623000,0.000238275000,0.000390105300238,-0.000390105300238,-0.000292332885661,NHB,-0.001,0.000,0.292332885660967,0.707667114339033
