segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
644,16,C,NHB,0.626409493000,-0.000029916000,-0.000047757896926,0.000047757896926,-0.000235364398406,NHB,-0.001,0.000,0.235364398405885,0.764635601594115
645,16,C,NHB,0.626409493000,-0.000488802000,-0.000780323423355,0.000780323423355,0.000510447619297,NHB,0.000,0.001,0.489552380702619,0.510447619297381
646,16,C,NHB,0.626409493000,-0.000605245000,-0.000966213007248,0.000966213007248,0.000722599216124,NHB,0.000,0.001,0.277400783876318,0.722599216123682
647,16,C,NHB,0.604526425000,-0.000427009000,-0.000706352910876,0.000706352910876,0.000062024601497,NHB,0.000,0.001,0.937975398503270,0.062024601496730
648,16,C,NHB,0.604526425000,-0.000094779000,-0.000156782228337,0.000156782228337,-0.000038731710966,NHB,-0.001,0.000,0.038731710965965,0.961268289034035
649,16,C,NHB,0.604526425000,-0.000653988000,-0.001081818714542,0.001081818714542,0.000424424282917,NHB,0.000,0.001,0.575575717082779,0.424424282917221
650,16,C,NHB,0.604526425000,-0.000867508000,-0.001435020809884,0.001435020809884,0.000698703718508,NHB,0.000,0.001,0.301296281492405,0.698703718507595
651,16,C,NHB,0.604526425000,-0.000659375000,-0.001090729822108,0.001090729822108,0.000380814808278,NHB,0.000,0.001,0.619185191722287,0.380814808277713
652,16,C,NHB,0.604526425000,-0.000230941000,-0.000382019694176,0.000382019694176,0.000792229842925,NHB,0.000,0.001,0.207770157075325,0.792229842924675
653,16,C,NHB,0.604526425000,-0.000217314000,-0.000359478082368,0.000359478082368,-0.000301878931985,NHB,-0.001,0.000,0.301878931984736,0.698121068015264
654,16,C,NHB,0.604526425000,-0.000176209000,-0.000291482708965,0.000291482708965,0.000219025430880,NHB,0.000,0.001,0.780974569120501,0.219025430879499
655,16,C,NHB,0.604526425000,-0.000517901000,-0.000856705312758,0.000856705312758,0.000668112325356,NHB,0.000,0.001,0.331887674644161,0.668112325355839
656,16,C,NHB,0.604526425000,-0.000132250000,-0.000218766284700,0.000218766284700,-0.000056656450576,NHB,-0.001,0.000,0.056656450576121,0.943343549423879
657,16,C,NHB,0.604526425000,-0.000098065000,-0.000162217888159,0.000162217888159,0.000327143659629,NHB,0.000,0.001,0.672856340370562,0.327143659629438
658,16,C,NHB,0.610796623000,-0.000122068000,-0.000199850482801,0.000199850482801,-0.000208211156615,NHB,-0.001,0.000,0.208211156615076,0.791788843384925
659,16,C,NHB,0.610796623000,-0.000031878000,-0.000052190858298,0.000052190858298,0.000306297912516,NHB,0.000,0.001,0.693702087484072,0.306297912515928
660,16,C,NHB,0.610796623000,-0.000348154000,-0.000569999877029,0.000569999877029,0.000122202832613,NHB,0.000,0.001,0.877797167386616,0.122202832613384
661,16,C,NHB,0.610796623000,-0.000186880000,-0.000305961089114,0.000305961089114,-0.000002391202197,NHB,-0.001,0.000,0.002391202196893,0.997608797803107
662,16,C,NHB,0.610796623000,-0.000541535000,-0.000886604443456,0.000886604443456,0.000681047661044,NHB,0.000,0.001,0.318952338955557,0.681047661044443
663,16,C,NHB,0.610796623000,-0.000144632000,-0.000236792402829,0.000236792402829,0.000002436258823,NHB,0.000,0.001,0.997563741177218,0.002436258822782
664,16,C,NHB,0.610796623000,-0.000811816000,-0.001329110164383,0.001329110164383,0.000556877442780,NHB,0.000,0.001,0.443122557219576,0.556877442780424
665,16,C,NHB,0.610796623000,-0.000895997000,-0.001466931817008,0.001466931817008,0.000780437959993,NHB,0.000,0.001,0.219562040007084,0.780437959992916
666,16,C,NHB,0.610796623000,-0.000072711000,-0.000119042897852,0.000119042897852,-0.000064987067708,NHB,-0.001,0.000,0.064987067707562,0.935012932292438
667,16,C,NHB,0.610796623000,-0.000420150000,-0.000687872172469,0.000687872172469,0.000564906875056,NHB,0.000,0.001,0.435093124943697,0.564906875056303
668,17,C,NHB,0.241185721000,-0.000024843000,-0.000103003610234,0.000103003610234,-0.000006399921365,NHB,-0.001,0.000,0.006399921364724,0.993600078635276
669,17,C,NHB,0.241185721000,-0.000037344000,-0.000154835036855,0.000154835036855,0.000025975319108,NHB,0.000,0.001,0.974024680891612,0.025975319108388
670,17,C,NHB,0.241185721000,-0.000072951000,-0.000302468154821,0.000302468154821,0.000720968421829,NHB,0.000,0.001,0.279031578170797,0.720968421829203
671,17,C,NHB,0.617017436000,-0.000398798000,-0.000646331816140,0.000646331816140,0.000696074619996,NHB,0.000,0.001,0.303925380003679,0.696074619996321
672,17,C,NHB,0.617017436000,0.000045805000,0.000074236151732,-0.000074236151732,-0.000081941329392,NHB,-0.001,0.000,0.081941329391983,0.918058670608017
673,17,C,NHB,0.617017436000,-0.000542367000,-0.000879014057554,0.000879014057554,0.000163967614129,NHB,0.000,0.001,0.836032385870566,0.163967614129434
674,17,C,NHB,0.517349488000,-0.000328294000,-0.000634569101961,0.000634569101961,0.000402214047459,NHB,0.000,0.001,0.597785952540742,0.402214047459258
675,17,C,NHB,0.517349488000,-0.000229670000,-0.000443935879569,0.000443935879569,0.000116144801368,NHB,0.000,0.001,0.883855198632241,0.116144801367759
676,17,C,NHB,0.517349488000,-0.000022153000,-0.000042820183481,0.000042820183481,-0.000075258887044,NHB,-0.001,0.000,0.075258887044321,0.924741112955679
677,17,C,NHB,0.517349488000,0.000086833000,0.000167842052644,-0.000167842052644,-0.000354867355736,NHB,-0.001,0.000,0.354867355735520,0.645132644264480
678,17,C,NHB,0.517349488000,-0.000033269000,-0.000064306625930,0.000064306625930,0.000681164580608,NHB,0.000,0.001,0.318835419391679,0.681164580608321
679,17,C,NHB,0.517349488000,-0.000620059000,-0.001198530228370,0.001198530228370,0.000676568916178,NHB,0.000,0.001,0.323431083821929,0.676568916178071
680,17,C,NHB,0.517349488000,-0.000627288000,-0.001212503374508,0.001212503374508,0.000809532183431,NHB,0.000,0.001,0.190467816568758,0.809532183431242
